TV112LB,7,40,7,49
TV410PF,7,44,8,35
KS196LW,8,15,12,34
SO974LD,8,37,14,23
SN030FD,8,38,10,57
KE751FR,8,54,17,10
KE588PJ,9,8,18,0
SN155NK,9,12,10,31
SN916PV,9,16,10,11
GL165XT,9,20,16,54
MI804TY,9,28,12,18
MI270QF,9,33,15,35
RV759PM,9,37,11,17
GL317JS,10,5,18,0
KS635KI,10,40,15,40
TV462OE,10,44,11,47
SN075KA,10,58,13,26
RV067IG,11,18,13,7
KE111SG,11,29,12,35
RV652WL,11,34,12,20
SN844DP,11,34,11,42
GL299PH,11,41,12,50
GL077DG,11,57,13,42
SO190NB,11,59,18,0
SN844DP,12,12,12,37
GL087EW,12,19,17,30
SO755RU,12,43,14,50
TV462OE,12,48,14,40
SN687BE,13,8,16,18
TV054OD,13,13,18,0
SO878NI,13,14,13,17
GL397QZ,13,15,14,58
KS394PB,13,30,16,15
SO010ID,13,33,16,23
KS805IT,13,35,15,23
TV417FJ,14,12,15,55
SO878NI,14,17,17,11
RV652WL,14,25,18,0
KS196LW,14,32,18,0
MI959FX,14,42,18,0
SN366XM,15,6,18,0
SN075KA,15,12,15,41
TV885HI,15,26,16,34
SN312JU,15,46,15,58
SO755RU,15,47,15,55
KE642JI,15,52,17,7
SN273WN,16,22,18,0
MI316WD,16,27,18,0
GL573FH,16,28,18,0
KE712YS,16,38,18,0
GL679VD,16,49,18,0
GL746IG,17,5,17,8
GL523OO,17,15,18,0
KE530VU,17,20,17,38
GL670SP,17,26,18,0
SO621PV,17,43,18,0
MI851TD,7,2,7,3
TV686PB,7,7,17,56
SN232IP,7,9,8,22
KE807EV,7,17,14,43
SN781FK,7,23,13,5
RV757DA,7,31,16,11
KS944ZT,7,51,16,43
MI851TD,8,14,15,24
RV095TI,8,22,13,47
SO221YO,8,27,9,43
RV714JG,8,29,8,56
KE243VP,8,38,18,0
GL232GK,9,13,12,20
SN449XF,9,15,12,27
MI432ET,9,43,15,49
SN242FV,9,46,10,43
SO443PY,9,48,15,56
KE897RV,10,6,17,30
GL999TE,10,33,11,53
RV045GI,10,37,16,37
TV638SD,10,59,13,37
KE389LG,11,9,17,35
KS450CS,11,34,12,50
KS733SB,11,45,12,15
SO335MZ,11,55,18,0
RV591JH,11,59,15,32
RV724HF,12,7,14,36
GL355DH,12,56,17,45
GL999TE,13,6,17,39
GL873XA,13,13,15,59
SO050KG,13,34,14,39
TV410NJ,13,46,17,59
KS488BF,14,15,17,55
SN405KW,14,20,14,36
KS450CS,14,35,17,38
RV601DQ,14,42,15,51
SN444SS,14,43,15,18
GL232GK,14,45,17,2
KS291ZF,15,21,16,4
SN781FK,15,34,15,45
TV778WU,15,36,16,30
SN208HC,15,51,17,53
SN405KW,15,57,17,51
GL237MT,16,48,17,24
SN079PW,16,55,17,5
GL885EJ,16,57,17,52
SN441VE,17,0,17,44
GL453HY,17,1,17,30
TV145JH,17,2,17,32
KS633QZ,17,11,17,45
SN801LW,17,16,17,47
SN306II,17,28,18,0
RV306TJ,17,34,18,0
KE840KA,17,50,17,53
GL178RI,17,50,18,0
SN916PT,17,56,18,0
MI676HP,7,25,13,42
KE356FS,7,42,8,10
KE483PX,8,3,17,0
RV001FU,8,14,13,11
KS644XK,8,21,11,41
RV374IM,8,33,12,54
GL687LB,8,34,10,58
SN166TJ,8,53,9,57
SN612UK,9,8,10,13
KE356FS,9,16,14,22
SO898WA,9,35,9,55
GL700GL,9,45,11,17
KS222DB,9,49,12,33
MI699OL,9,57,11,31
SN950DF,9,59,16,23
GL207CP,10,1,17,0
KE035PC,10,2,17,0
SN682TK,10,8,11,47
KS736IT,10,9,17,0
RV036UI,10,36,17,0
SN638AU,10,39,13,32
RV272NZ,10,43,17,0
SN760VB,10,49,11,16
SN132WX,10,53,13,45
GL520RL,10,53,13,3
RV384RF,10,56,15,28
GL687LB,11,24,17,0
KE078FP,11,27,14,19
SN166TJ,11,46,16,19
SO069DV,11,49,12,38
RV676OX,11,52,16,19
SN341CG,12,1,15,30
TV186MO,12,23,17,0
GL318OM,13,5,16,2
RV105AV,13,8,13,49
SO069DV,13,22,17,0
RV121QB,13,32,16,2
KE878ZF,13,39,17,0
KE343SJ,14,19,17,0
RV114ND,14,21,17,0
GL154OL,14,25,17,0
SN174ZU,14,26,15,16
KS663DY,14,33,14,57
TV343RB,14,34,14,39
SN815VL,14,35,15,14
MI692NT,14,36,15,11
RV374IM,14,54,16,32
GL174DN,15,8,16,22
SN638AU,15,12,16,1
RV105AV,15,22,17,0
KE787RA,15,24,15,40
SO264AZ,15,25,17,0
SO162MA,15,28,16,26
SN132WX,15,29,15,54
KE971ZK,16,5,16,40
KE124ZP,16,15,16,41
SN756BQ,16,20,16,28
KS953CK,16,49,16,58
SN930MF,6,8,9,57
RV129QV,6,14,20,0
GL604SQ,6,15,19,53
RV109AB,7,3,10,37
KE744YI,7,6,16,6
SO944AJ,7,22,14,54
TV811DO,7,33,8,25
TV933YL,8,51,11,48
SO746BF,9,5,10,35
TV874NH,9,18,20,0
KE343UR,9,18,12,2
SN080GC,9,26,15,18
TV152DU,9,33,18,52
KE600DH,10,7,11,23
KS871UX,10,30,11,19
TV664ME,11,24,13,37
GL477XA,11,28,19,2
GL280QU,11,42,12,23
KE605XE,11,53,17,46
SO184LI,12,18,12,46
MI524QH,12,20,19,25
KS871UX,12,22,18,46
KS404MA,12,36,14,24
SO746BF,12,55,19,6
KS410RD,12,58,13,13
MI585TQ,13,16,16,2
SN564HL,13,19,17,0
KS147QO,13,40,18,34
MI522VU,13,40,14,23
KS358ZQ,13,40,16,49
KE600DH,13,54,17,48
RV408KT,14,0,19,27
KS831SM,14,32,14,48
KE762JA,14,37,16,26
TV994DL,14,37,19,43
SN557HF,14,39,20,0
KE710DU,14,39,19,11
SO998CE,15,38,19,47
TV303NV,15,48,15,53
RV880ST,16,19,19,25
SO944AJ,16,20,20,0
SN319AJ,16,23,16,24
TV704LH,16,28,20,0
SO282NZ,16,31,18,55
SO752KU,16,36,18,51
GL590SR,16,51,18,20
KE180GU,16,53,20,0
TV938YE,17,59,20,0
KS358ZQ,18,2,19,4
SN557RI,18,30,20,0
MI855JB,19,2,19,30
KE462IH,19,8,20,0
SN201LN,19,18,19,42
TV541KZ,19,29,20,0
GL809ZU,19,33,20,0
KS488RF,7,54,12,20
TV032TQ,7,56,11,57
SN304IP,8,10,10,26
MI338KA,8,26,17,0
SN985HQ,8,32,16,12
MI404XU,8,34,12,17
TV673IB,8,37,9,51
KE030LI,8,46,8,51
SN166HR,9,0,12,23
RV207TQ,9,32,14,45
SO329MB,9,47,13,26
RV288KE,9,48,17,0
KE030LI,9,48,13,38
SN775GP,9,52,12,28
KE150FQ,10,2,15,47
MI718BF,10,2,10,38
SN078BE,10,9,15,16
SO454LA,10,27,15,38
RV705RL,10,38,10,57
SO168HL,10,49,17,0
SN614YQ,11,10,14,52
SN385QS,11,18,17,0
TV003BS,11,39,12,18
SO379EE,11,41,12,8
SO295QW,11,41,15,46
GL468KL,11,54,12,13
SN304IP,11,54,13,41
TV673IB,11,55,17,0
GL937DX,12,7,13,31
MI943PQ,12,17,13,20
SN526ZB,12,37,16,37
SN947QJ,12,50,17,0
SN098IX,12,53,17,0
TV128IY,12,55,15,12
KE606MK,12,56,14,32
RV851NZ,12,57,15,57
KS889GS,13,28,13,32
KE268UX,13,28,14,34
SN243LJ,13,53,15,53
KS275ZV,14,5,17,0
KE742DS,14,6,16,24
SN775GP,14,30,15,19
SO379EE,14,32,14,43
MI943PQ,14,39,14,50
MI746KJ,14,45,14,55
KS889GS,15,19,17,0
SN304IP,15,26,17,0
MI311SR,15,34,17,0
RV185BT,15,35,16,40
SO449IA,15,45,15,50
KS978JN,15,58,17,0
GL133FY,16,6,16,37
KE813LV,16,13,17,0
KS480KE,16,21,17,0
KS676IF,16,38,16,52
TV363YL,16,46,17,0
SO994AS,16,47,16,50
KE900OT,16,58,17,0
KE099PG,6,1,8,59
SN291LI,6,21,16,30
GL471GV,6,34,18,59
SO579YA,6,52,14,20
GL347PW,7,8,10,38
KE392ID,7,32,13,26
SN148PG,7,35,18,22
GL184RC,8,41,11,28
MI821YJ,8,42,16,25
TV637QJ,9,8,17,46
TV864KE,9,13,18,53
GL439YV,9,23,12,34
SN908OL,9,53,18,37
KS514EK,9,57,13,25
TV519XX,10,7,14,59
MI397KJ,11,2,13,25
SO355TF,11,26,16,3
SN165HE,11,39,17,43
GL347PW,11,49,19,0
SO497UV,12,14,19,0
TV146SC,12,32,15,40
SN818FC,12,43,12,44
MI803LX,12,45,14,22
KS498VO,12,50,16,51
GL068TX,13,20,15,0
MI674TF,13,25,17,43
RV155JW,13,53,15,9
RV713RO,14,5,16,36
RV439VY,14,14,15,21
GL607TB,14,22,16,15
TV670XC,14,35,16,0
SN407AN,14,36,14,44
SO857LC,14,52,16,55
TV519XX,15,9,16,39
KS226ZO,15,12,18,32
RV333MQ,15,16,18,18
KE949IT,15,16,15,54
SN123IX,15,23,18,12
SN971YV,15,29,17,34
KS514EK,15,33,16,30
KS052TZ,15,50,15,56
TV146SC,16,26,19,0
SO579YA,16,29,17,40
RV155JW,16,56,19,0
KS014UH,17,3,19,0
GL068TX,17,19,18,2
TV911XD,17,27,19,0
KE373XR,17,46,17,55
TV996LY,17,49,18,54
KE949IT,17,49,17,56
KS052TZ,17,53,18,38
KE514QM,17,55,19,0
KE392BK,18,2,19,0
SO773WN,18,19,18,47
SN139NB,18,27,19,0
KE431ZZ,18,30,18,50
KE854HP,18,40,19,0
SN048OL,18,45,19,0
SO274YM,18,53,19,0
MI927UK,7,12,17,27
GL116XE,7,23,20,0
RV052OR,7,31,20,0
MI002TN,7,51,11,18
GL957LD,7,51,12,39
GL552JK,8,8,8,16
KE534WC,8,33,10,58
TV187BU,8,45,9,26
SO822TJ,8,47,13,26
TV666WR,9,7,10,38
SO648JJ,9,21,18,9
KE561DY,9,30,12,39
GL552JK,9,31,20,0
MI828SR,9,45,11,19
KS302WY,9,53,11,43
GL958OR,10,16,16,0
KE025LA,10,24,14,38
GL627IA,10,32,17,49
GL607FE,10,38,10,49
GL087GP,10,44,13,53
TV898LS,10,45,18,11
MI354SA,10,49,18,21
TV187BU,10,54,16,19
TV020SK,11,45,15,25
TV666WR,11,55,19,30
KE534WC,11,58,20,0
SO109WA,11,59,17,36
GL601JJ,12,19,16,53
MI002TN,12,28,18,37
SN265NO,12,37,18,40
SO647CD,12,50,19,59
RV549QV,12,56,17,19
KE878QL,13,2,15,27
MI027CC,13,43,20,0
MI064NH,13,53,18,13
GL155HZ,13,56,15,18
MI451YX,14,7,15,43
MI201MM,14,12,15,42
GL604FM,14,14,19,16
KE561DY,14,25,20,0
GL678NX,15,21,15,55
KE949QX,15,23,19,36
TV020SK,16,6,16,14
GL786OW,16,19,17,4
KE025LA,16,23,20,0
TV548FT,16,24,17,43
MI201MM,16,26,19,29
TV747GZ,16,53,19,8
GL271SK,17,1,18,46
SN897DH,17,25,20,0
KE506PW,17,39,20,0
KE442VB,17,49,18,13
SO804TL,17,57,19,29
KS813ZT,18,2,19,0
TV880RS,18,9,18,50
KS550SY,18,17,18,23
TV187BU,18,28,19,44
SO627PX,18,36,19,42
RV304ST,18,53,19,57
KS551SG,19,1,19,15
RV418UC,6,0,17,3
KS587DV,6,0,11,16
SN290WE,6,2,11,7
RV954PE,6,33,15,37
KE816MC,6,39,6,56
KE506VE,6,44,7,17
TV943CC,7,8,15,5
KS789BH,7,11,18,0
KE044MF,7,27,14,58
KE816MC,7,59,9,58
KS902NQ,8,0,15,10
GL405BN,8,14,9,34
TV635EG,8,14,14,38
TV272BR,8,14,8,36
RV370QZ,8,40,11,30
GL805VK,8,41,16,15
MI966VW,8,42,17,2
SN317KC,8,45,9,7
MI799TP,9,22,9,38
MI023OB,9,30,13,43
SN853IF,10,3,11,12
KE103GF,10,4,15,15
KE816MC,10,13,13,51
MI655ZC,10,35,11,12
KS582CF,10,51,12,47
KE897KF,10,56,17,30
MI926LS,11,3,14,35
MI980CE,11,22,15,37
TV622OJ,11,30,16,57
GL308SK,11,42,18,0
MI799TP,11,49,13,50
SN290WE,12,34,12,36
SO041VM,12,40,17,26
MI655ZC,12,55,15,11
KS034ZH,12,57,14,16
KS593TC,13,1,13,18
RV962LG,13,20,17,1
SN853IF,13,21,17,2
KS911MF,13,25,13,26
RV153WN,13,26,14,49
KE093VP,13,28,15,49
MI390HF,13,32,17,10
GL852WF,13,40,17,52
MI817QH,13,59,18,0
MI023OB,14,1,15,53
TV507RZ,14,24,17,52
SN290WE,14,38,16,52
GL318QK,14,40,15,49
KS675AZ,15,15,16,34
TV173LD,15,17,15,34
KE816MC,15,49,15,58
KS077KD,15,51,16,44
MI041BI,15,59,16,54
RV983RU,16,42,17,10
KE044MF,16,44,17,51
KS034ZH,16,52,17,47
TV580AV,16,54,17,50
MI277FK,17,3,17,56
MI399VI,17,9,17,51
GL420IA,17,56,18,0
SN528OS,17,59,18,0
GL546DM,8,28,15,21
TV165GA,8,37,8,55
GL445CI,8,53,17,3
SO632DU,8,57,14,56
TV165GA,9,8,16,32
GL303DD,9,15,15,49
KE604VE,9,21,16,34
KS397WF,9,38,17,41
SN157FA,10,41,17,8
KE313TP,11,25,13,9
MI709GR,11,32,18,14
SO759GA,11,40,17,58
TV123RC,12,16,14,31
TV273TX,12,36,12,43
RV254PX,12,42,12,46
SN573LS,12,51,17,47
KS221KL,13,14,20,0
KS509PK,13,27,20,0
RV402MT,13,54,17,21
GL096ZM,14,12,20,0
TV509CD,14,27,14,32
GL265PS,14,32,20,0
TV273TX,14,33,17,54
KS678LP,14,33,14,58
KE420OW,14,53,15,18
KS056QL,15,15,19,7
GL802OE,15,16,19,6
TV044TN,15,34,16,35
SO135FQ,15,36,17,47
KE256OS,15,48,18,57
MI012GL,16,8,17,37
GL791FK,16,20,16,23
RV287BP,16,21,20,0
KE269VO,16,26,19,10
TV937GG,16,38,19,37
TV165GA,17,7,20,0
KE420OW,17,11,17,15
GL303DD,17,13,17,19
KS310FR,17,20,20,0
KE153XN,17,26,17,42
GL409BN,17,27,18,13
SO146GM,17,34,18,33
RV869DG,17,40,20,0
KS068JT,17,41,17,49
MI695SN,17,45,20,0
KE604VE,17,46,19,2
GL791FK,17,52,20,0
KE225SD,17,54,19,46
KE452XM,18,9,18,54
TV803RV,18,16,18,41
GL772HA,18,45,18,56
SO925OH,19,25,20,0
GL549JG,19,34,19,36
GL155JZ,19,48,20,0
SO354OH,19,55,20,0
TV862ZK,19,59,20,0
MI354PR,19,59,20,0
GL728RX,6,47,12,27
KE165GR,6,52,17,0
RV961NR,7,44,11,30
MI385WQ,7,59,17,0
TV901JF,8,14,12,21
SN081OY,8,20,14,34
KS265DD,8,29,16,1
SO351QO,8,34,9,45
MI531NP,8,35,16,16
TV972CO,8,57,10,42
SN050MJ,9,19,15,26
KS586ZU,9,21,9,38
RV019OW,10,2,16,3
MI014PC,10,7,16,6
RV502AB,10,19,13,37
TV102QE,10,25,12,26
MI489MH,10,40,13,5
SN866QN,10,50,17,0
KS722TI,10,57,17,0
SO351QO,11,21,11,24
MI727SO,11,22,13,9
KE109FH,11,24,17,0
KS586ZU,11,29,14,16
TV697DE,11,33,13,28
RV258XP,11,38,11,57
KE293BX,12,0,12,57
KS489UT,12,5,13,11
MI124KS,12,7,12,13
KS872OW,12,25,14,11
SN358LB,12,46,16,47
TV614ZJ,12,57,15,13
TV102QE,13,3,15,49
KE452YY,13,4,14,27
KE145TR,13,9,14,31
KE573AP,13,13,17,0
RV978JO,13,28,16,46
KE293BX,13,28,16,20
SN409DM,13,34,17,0
KS489UT,14,10,15,13
MI124KS,14,10,14,15
SO187FQ,14,23,14,25
MI489MH,14,29,14,41
RV498NZ,14,43,15,30
TV248QS,14,51,16,36
RV043YC,15,6,17,0
GL293QH,15,8,15,40
TV322LP,15,18,16,19
KS259BC,15,27,17,0
KS132HA,15,37,16,33
MI310EZ,15,42,15,51
KE859HH,15,47,17,0
RV502AB,15,50,15,53
SO005QA,15,53,17,0
SN657KL,15,58,16,48
SN215LU,16,15,17,0
GL406VC,16,24,17,0
RV150FV,16,30,17,0
GL113EV,16,32,16,55
SO833DR,7,5,18,0
SO020BM,7,9,14,16
KE596QM,7,12,8,58
TV327VT,7,40,12,16
KS144FZ,7,44,7,49
SN045XM,8,2,11,57
TV698YX,8,2,11,9
SO680GT,8,28,15,21
MI927VF,8,51,11,56
SO423EQ,8,54,12,42
RV217AX,9,4,18,0
KE204UB,9,26,11,22
KS498AK,9,31,18,0
GL018FK,9,38,10,32
MI976XZ,10,22,13,51
RV845OI,11,22,16,17
TV251IT,11,29,17,18
GL977FW,11,34,12,41
MI720LW,11,39,15,3
MI335LZ,11,46,17,31
SO743TJ,11,53,15,29
KS823OL,12,4,14,50
GL817ZF,12,5,12,6
SN100IF,12,11,13,53
MI850OA,12,41,17,20
SO768IK,13,8,18,0
KS451GF,13,22,18,0
GL977FW,13,38,13,48
KS400NF,14,11,14,46
KE723UZ,14,18,14,40
SO448AG,14,41,16,26
SN100IF,14,41,15,38
SO318AD,15,8,18,0
TV181BK,15,9,17,36
SO086PR,15,14,16,42
TV626XP,15,30,16,10
KE227PA,15,35,18,0
GL977FW,15,36,15,45
RV530TR,15,40,17,56
GL463FJ,15,43,15,53
KE281FB,15,52,16,1
TV907DX,15,56,17,14
KS823OL,16,4,17,25
SN048RG,16,12,16,25
SN361BT,16,19,18,0
SO872JY,16,19,17,51
MI022NC,16,21,16,48
KS696DL,16,28,17,45
KE356LD,16,32,17,3
KS400NF,16,49,16,55
SO446FB,16,53,17,30
MI649XL,16,59,18,0
KS858SH,17,33,17,41
RV457YP,17,37,17,58
TV280VY,17,40,17,57
KE941UI,7,7,11,27
TV966DQ,7,57,14,31
RV562WA,7,58,10,28
SO170EM,7,58,9,47
SN963VQ,8,6,9,23
GL648EL,8,19,10,24
RV711HN,8,23,20,0
MI252VA,8,40,9,24
MI043HX,8,52,20,0
KE928JJ,8,57,20,0
KE929CI,9,2,19,32
MI600TX,9,41,10,54
MI252VA,10,10,19,58
KS649JM,10,19,16,24
SO465FU,10,27,10,39
KS923HH,10,51,15,8
SO917ZW,11,5,20,0
SO212LY,11,9,12,1
SO465FU,11,18,15,57
RV522LK,11,32,20,0
RV688FH,11,34,18,18
SN788SO,11,36,12,26
SN963VQ,11,53,13,43
GL997WH,11,54,16,30
SN329YW,11,56,15,16
RV562WA,12,3,14,4
MI600TX,12,35,18,43
SN989EG,13,7,15,50
RV583AB,13,14,15,46
SN788SO,13,17,13,58
SO402FL,13,23,15,28
SO856HG,13,54,15,28
TV073IO,14,23,18,44
TV436ZO,14,40,16,53
KS229FZ,14,42,19,16
SO212LY,14,42,15,46
GL601NM,14,48,17,8
RV604ZK,14,50,16,34
SN351ZY,15,25,16,48
KS183OR,15,31,17,59
SN788SO,15,40,19,54
KS696ZH,16,2,19,55
SN276KR,16,3,16,18
MI469DD,16,27,16,34
SO402FL,16,42,20,0
RV739GA,16,46,18,49
KE998XF,17,4,19,51
SO856HG,17,10,18,51
RV583AB,17,23,20,0
KS923HH,17,29,20,0
KE797NF,17,47,19,6
KE083SL,17,49,18,26
KE673KI,18,23,20,0
RV604ZK,18,50,19,44
SN711VV,18,56,20,0
GL997WH,18,58,20,0
SO156ZP,19,17,20,0
RV577JC,19,20,19,53
KS594JF,19,27,19,36
MI167QO,19,30,20,0
SO998DI,19,35,20,0
SO985PO,19,38,19,59
MI275HX,19,54,20,0
KE467WD,19,59,20,0
TV592TT,8,35,13,43
MI267IW,8,36,13,43
TV580CK,8,40,14,33
KS476VY,8,43,16,26
TV147TW,9,4,16,18
GL995PD,9,12,11,37
KS465AO,9,40,13,1
SO137DL,9,51,10,44
MI137JN,10,7,11,57
TV554OS,10,12,15,24
SO871OJ,10,14,11,30
KS256RA,10,22,16,29
GL420TE,10,57,17,32
KS801PT,11,2,11,45
SO687DZ,11,10,14,22
SN715MC,11,14,14,26
KS626AC,11,23,13,29
MI490JU,11,29,13,6
TV292QD,11,44,11,45
SO134ZX,11,48,11,57
GL787GG,11,59,14,18
SN584RS,12,5,13,31
RV634ZX,12,32,15,40
KS351JQ,12,47,18,0
TV292QD,13,11,18,0
GL995PD,13,14,16,20
TV923TG,13,15,17,35
MI027ZL,13,22,18,0
SN049HO,13,43,17,27
TV684VI,13,44,15,37
TV585GA,13,44,17,36
KE948IL,13,58,17,27
KS801PT,13,59,15,17
SO413ZD,14,22,18,0
MI350CA,14,23,18,0
KS087VI,14,26,14,45
MI755RL,14,29,18,0
GL075SE,14,32,16,37
GL718JL,14,36,15,48
TV218JQ,14,40,18,0
TV255AR,14,42,18,0
SN584RS,14,43,17,2
MI267IW,15,0,17,22
KS626AC,15,17,16,40
KE901JS,15,18,18,0
TV553MJ,15,22,17,0
MI528BN,15,27,15,50
KE294BW,15,30,17,10
TV088MY,15,34,17,18
MI284XI,15,39,15,56
KS465AO,15,55,17,52
MI490JU,15,56,16,36
KE900UH,16,20,18,0
KS647UR,16,24,17,51
MI021TQ,16,25,16,41
TV155SJ,16,44,17,7
SO624EH,16,45,16,57
SO687DZ,16,58,17,28
KS189JK,17,39,18,0
SO498TP,6,23,17,10
MI970NG,6,26,14,18
RV391QB,6,27,13,30
SN358ZW,6,35,7,35
KS769PO,6,38,8,46
SO943UB,6,55,12,35
SO106TH,7,0,18,0
MI050YP,7,25,13,17
KE368MQ,7,26,10,17
RV253DM,8,2,16,22
SN090RR,8,25,10,55
KE628FA,8,27,17,48
KS468NS,8,45,11,20
KS539HC,8,50,15,19
TV879NR,9,8,16,17
SN639ZU,9,10,13,31
MI281KV,9,37,10,47
KE967PT,9,45,12,37
KS819MH,9,55,14,23
TV032CG,10,24,16,51
TV767SN,10,31,15,56
KS769PO,10,46,15,46
KE718UA,10,49,18,0
SN657RR,10,53,11,26
SN639QV,10,54,16,12
SN708YS,11,31,11,41
KE279VP,11,32,17,11
SN717NV,11,37,12,18
KE696KZ,11,46,14,39
RV739XO,11,55,12,12
TV522JT,12,7,15,24
SN420DU,12,22,18,0
TV168WE,12,31,15,36
KE399GO,12,40,13,58
SN641FS,12,42,13,49
SO807CR,12,49,18,0
KE164LY,13,24,18,0
SN951SA,13,39,16,10
RV290UQ,14,19,18,0
SN584DY,14,21,15,48
MI050YP,14,30,16,19
KE098QY,14,37,14,59
SN641FS,15,14,15,18
RV018DT,15,23,15,28
MI765OH,15,33,18,0
KE696KZ,15,41,16,39
SO875LW,16,16,16,51
KS819MH,16,18,17,28
GL232JE,16,52,18,0
SO170EU,16,53,18,0
TV106MR,17,9,18,0
TV367DW,17,10,18,0
SO295ZO,17,21,17,29
KS094WL,17,43,17,48
SO719KW,17,52,18,0
SN992JF,6,4,19,0
KE142VV,6,46,17,23
MI941VI,7,11,7,50
KS825SM,7,12,16,25
KE914MH,7,19,8,15
TV126UN,7,44,7,51
MI627CV,7,58,19,0
MI782XE,8,17,8,27
SN409BY,8,48,15,50
KE928PM,9,14,16,7
SO893XO,9,14,18,23
KS354ZW,9,16,16,45
SO974KS,9,28,19,0
TV299JL,9,36,19,0
SO520VZ,9,46,17,46
MI038LC,9,52,15,59
SO314UF,10,7,19,0
SO326TL,10,7,17,45
KS279IY,10,8,17,26
MI721IR,10,27,16,4
SN075VL,10,27,17,23
KE327JF,10,28,11,23
RV952KR,10,50,10,54
TV490KH,11,55,14,1
SN395QI,11,59,19,0
RV952KR,12,0,15,15
MI926KC,12,32,18,15
GL739IT,12,48,13,44
KS171SQ,13,25,13,54
KE148FC,13,26,15,56
MI751LU,13,45,16,54
SO013IB,13,56,17,41
RV311VD,14,42,19,0
RV777ME,14,56,16,1
KE065OQ,15,7,19,0
KS171SQ,15,7,17,0
KE942SF,15,17,18,15
SO077HT,15,20,16,53
KS462QM,15,30,19,0
KS848ZV,15,35,17,48
KS684YJ,15,41,16,2
RV535NW,16,2,18,14
KS606LZ,16,55,17,21
TV458UT,17,18,19,0
KS755SP,17,36,19,0
SN788OT,17,50,18,13
TV226VL,17,51,18,2
SO506SS,17,52,18,39
SN547TS,17,57,18,1
TV385ML,18,11,18,14
GL797DP,18,52,19,0
KE805SM,18,54,19,0
KE736KX,6,7,14,59
KE378XN,6,16,16,43
SN978LI,6,29,10,35
KE834FP,6,40,6,52
KS285EJ,7,5,8,13
SN951FO,7,6,11,21
TV007LO,7,11,8,31
SO123XE,7,16,16,52
GL319JL,7,22,15,27
SN177LG,7,26,7,40
SO444VL,7,38,15,8
KE705JN,7,54,14,39
RV427CU,7,57,12,57
MI880SI,8,10,12,15
SN177LG,8,25,16,7
KS950HU,8,29,16,37
TV311OT,8,52,19,0
SN968XF,8,58,12,41
SN083XQ,9,0,15,42
KE425JA,9,59,19,0
KS920MM,10,0,13,13
SO621OT,10,1,11,47
SO737NW,10,13,12,57
SO748XN,10,36,13,40
MI849MH,10,47,19,0
MI811SY,11,14,18,5
RV002QI,11,24,11,46
SO621OT,12,4,13,50
KS901GE,12,23,18,16
SN951FO,12,53,16,36
TV725CO,12,57,13,48
MI825BO,12,58,15,48
KS791UP,13,14,14,20
KS366GM,13,18,17,4
SO854BN,13,33,13,40
GL617GV,13,33,15,37
MI252JD,13,35,16,3
GL550ZF,13,45,18,28
KE963VS,13,53,14,37
SO176FV,13,58,16,9
TV446EL,14,4,18,13
KE297KI,14,31,16,20
KE480UT,14,31,14,33
SN968XF,14,34,16,4
SO737NW,14,41,17,2
SO748XN,14,57,15,44
KE480UT,15,4,18,44
KE963VS,15,21,15,41
RV633VH,16,1,17,43
MI989VG,16,8,18,45
KE705JN,16,13,16,22
SO748XN,16,24,16,30
SO872ET,16,29,19,0
KE736KX,16,39,17,15
KE284RD,17,25,18,39
RV908UU,17,25,19,0
TV883ZU,17,40,17,57
KS789ME,18,0,18,51
GL485WD,18,9,18,44
MI870TA,18,15,19,0
SO822OJ,18,35,19,0
MI298IW,6,0,9,40
SN244JB,6,9,8,7
TV465KA,6,46,16,36
SN438VC,6,49,14,45
TV983ET,6,55,17,33
KS333ZI,7,5,9,2
GL645TF,7,14,12,21
TV863BR,7,25,11,27
KS971QY,7,32,9,32
SO741QK,7,35,8,5
KE829SB,7,51,10,43
SO176UF,8,17,11,1
MI183RJ,8,17,15,6
SO445QW,8,53,11,31
SN244JB,9,10,14,24
KS319IL,9,33,12,3
KS870CU,9,33,15,42
KS596XL,9,39,10,54
KS187JQ,9,43,16,24
SO741QK,10,1,14,43
MI298IW,10,22,15,26
TV697EM,10,36,14,53
SO333PV,10,37,14,52
KE545LL,10,40,14,19
KE012ZO,10,40,15,52
KS596XL,11,8,11,57
KE829SB,11,8,17,23
GL024TD,11,32,15,34
RV693DR,12,8,15,55
KE357EB,12,34,18,0
KS376EP,12,41,12,52
SO714LV,12,57,16,36
SO208DA,13,13,17,37
KS376EP,13,34,17,38
RV707WZ,13,47,13,56
MI470MS,14,30,15,54
GL529DZ,14,48,14,53
GL992AI,14,55,17,42
MI243ER,14,58,16,30
SN429BA,15,5,18,0
TV119EZ,15,8,16,15
MI346LV,15,10,17,42
KE243UR,15,50,18,0
TV215WX,15,54,17,19
KE200JZ,16,0,16,13
TV728LK,16,7,17,27
KS062EC,16,15,18,0
TV376IE,16,19,17,49
KE061TJ,16,28,16,31
SN438VC,16,31,16,57
RV648JY,16,45,17,42
TV595RO,16,54,17,56
KS761XM,16,54,18,0
RV864EC,16,56,18,0
RV411CR,17,15,17,39
SO795VU,17,30,17,44
RV536OK,17,44,17,59
GL542ZX,8,3,11,57
RV531WT,8,18,15,29
KS325HJ,8,35,18,0
SO845HX,8,43,12,15
SO823WX,8,43,18,0
SN376NX,8,44,18,0
GL223WJ,8,48,9,44
RV701ZU,8,56,10,27
